"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" These data are preliminary                                                                "
"                                                                                           "
" Mauna Loa carbon dioxide data from the most recent month is preliminary and subject to    "
" subsequence updates to account for retrospective calibration and quality control.         "
" See scrippsco2.ucsd.edu for data that has passed these routine quality checks and updates."
" The datasets are archived once a month on the scrippsco2.ucsd.edu website and on the      "
" archive database site of the UCSD library library.ucsd.edu/dc/collection/bb3381541w.      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 01-Nov-2022 from archive dated 02-Nov-2022             "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 6 columns.                                                   "
" The date columns are decimal years of each measurement.                                   "
" The monthly values have been adjusted to 24:00 hours on the 15th of each month.           "
" The weekly values have been adjusted to 12:00 hours at middle day of each weekly period   "
" The daily values are daily baseline averages.                                             "
" The daily averages have been screened to eliminate local influences such as the impacts   "
" of downslope vegetation or volcanic fumaroles on the record.	                            "
"                                                                                           "
" Missing values are denoted by NaN.                                                        "
"                                                                                           "
" Columns 2, 4, & 6 below give the monthly Mauna Loa CO2 concentrations in micro-mol CO2    "
" per mole (ppm), reported on the 2012 SIO manometric mole fraction scale.                  "
" Columns 1 & 2 (date_hr & co2_hr) are the date and CO2 value of hourly measurements        "
" Columns 3 & 4 (date_dy & co2_dy) are the date and value of daily measurements             "
" Columns 5 & 6 (date_wk & co2_wk) are the date and value of weekly measurements            "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
"                                                                                           "
date_hr,co2_hr,date_dy,co2_dy,date_wk,co2_wk
2022.71785197869,415.98,2022.71917808219,415.97,2022.72876712329,414.82
2022.71786910198,415.96,2022.72191780822,415.14,2022.74794520548,415.12
2022.71790525114,415.95,2022.72465753425,414.33,2022.76712328767,414.85
2022.71796613394,415.92,2022.72739726027,414.43,2022.78630136986,415.31
2022.71798325723,415.94,2022.73287671233,415.35,2022.80547945205,415.6
2022.71802130898,415.94,2022.73561643836,414.75,2022.82465753425,416.07
2022.71808028919,415.95,2022.73835616438,414.93,2022.84383561644,416.3
2022.71809741248,415.96,2022.74109589041,415.17,2022.86301369863,416.8
2022.71813546423,415.98,2022.74383561644,415.37,NaN,NaN
2022.71817541857,416,2022.74657534247,415.34,NaN,NaN
2022.71830669711,415.97,2022.74931506849,415.53,NaN,NaN
2022.71834474886,416.01,2022.75205479452,415.19,NaN,NaN
2022.7183694825,416,2022.75479452055,414.66,NaN,NaN
2022.71841894977,416.01,2022.75753424658,414.58,NaN,NaN
2022.71845890411,416.03,2022.7602739726,414.57,NaN,NaN
2022.71848363775,416.03,2022.76301369863,414.63,NaN,NaN
2022.71853500761,416.07,2022.76575342466,415,NaN,NaN
2022.71857305936,416.04,2022.76849315068,414.95,NaN,NaN
2022.718597793,416.03,2022.77123287671,414.94,NaN,NaN
2022.71864916286,415.99,2022.77397260274,414.85,NaN,NaN
2022.71868721461,416.03,2022.77671232877,415,NaN,NaN
2022.71871194825,416,2022.77945205479,415,NaN,NaN
2022.71876141553,416.05,2022.78219178082,415.13,NaN,NaN
2022.71880327245,415.95,2022.78493150685,415.25,NaN,NaN
2022.7188261035,415.94,2022.78767123288,415.55,NaN,NaN
2022.71887937595,415.7,2022.7904109589,415.56,NaN,NaN
2022.7189174277,415.72,2022.79315068493,415.28,NaN,NaN
2022.71894025875,415.47,2022.79589041096,415.37,NaN,NaN
2022.7189935312,415.21,2022.79863013699,415.42,NaN,NaN
2022.71903158295,414.78,2022.80136986301,415.62,NaN,NaN
2022.719054414,414.76,2022.80410958904,415.68,NaN,NaN
2022.71910768645,414.57,2022.80684931507,415.65,NaN,NaN
2022.7191457382,415.05,2022.8095890411,415.67,NaN,NaN
2022.71916856925,414.8,2022.81232876712,415.82,NaN,NaN
2022.7192218417,414.59,2022.81506849315,415.33,NaN,NaN
2022.71925989346,414.17,2022.81780821918,415.96,NaN,NaN
2022.71928272451,414.01,2022.82054794521,416.68,NaN,NaN
2022.71933599696,413.99,2022.82328767123,415.98,NaN,NaN
2022.71937404871,413.8,2022.82602739726,415.84,NaN,NaN
2022.71946727549,413.51,2022.82876712329,416.31,NaN,NaN
2022.71950722983,414.17,2022.83150684932,415.84,NaN,NaN
2022.71955669711,414.11,2022.83424657534,415.89,NaN,NaN
2022.71958333333,414.1,2022.83698630137,416.06,NaN,NaN
2022.71962138508,414.01,2022.8397260274,416.23,NaN,NaN
2022.71967085236,414.63,2022.84246575342,416.28,NaN,NaN
2022.71969748858,414.58,2022.84520547945,416.43,NaN,NaN
2022.71973554033,415.33,2022.84794520548,416.39,NaN,NaN
2022.71978310502,415.73,2022.85068493151,416.32,NaN,NaN
2022.71980974125,415.77,2022.85342465753,416.38,NaN,NaN
2022.71984969559,415.89,2022.85616438356,416.23,NaN,NaN
