"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" These data are a compilation of the latest archived daily and weekly MLO datasets         "
" and preliminary values after the end date of the archived daily and weekly datasets.      "
"                                                                                           "
" Mauna Loa carbon dioxide data from the most recent month is preliminary and subject to    "
" subsequence updates to account for retrospective calibration and quality control.         "
" See scrippsco2.ucsd.edu for data that has passed these routine quality checks and updates."
" The datasets are archived once a month on the scrippsco2.ucsd.edu website and on the      "
" archive database site of the UCSD library library.ucsd.edu/dc/collection/bb3381541w.      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 01-Nov-2022 from archive dated 02-Nov-2022             "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 4 columns.                                                   "
" The date columns are decimal years of each measurement.                                   "
" The daily values are daily baseline averages.                                             "
" The daily averages have been screened to eliminate local influences such as the impacts   "
" of downslope vegetation or volcanic fumaroles on the record.	                            "
" The weekly values have been adjusted to 12:00 hours at middle day of each weekly period   "
"                                                                                           "
" Missing values are denoted by NaN.                                                        "
"                                                                                           "
" Column 1 and Column 3 are dates as decimal years                                          "
" Column 2 (co2_dy) & Column 4 (co2_wk) below give the daily and weekly Mauna Loa CO2       "
" concentrations in micro-mol CO2 per mole (ppm), reported on the 2012 SIO manometric mole  "
" fraction scale.                                                                           "
" Columns 1 & 2 (date_dy & co2_dy) are the date and value of daily measurements             "
" Columns 3 & 4 (date_wk & co2_wk) are the date and value of weekly measurements            "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
"                                                                                           "
date_dy,co2_dy,date_wk,co2_wk
2022.31,419.44,2022.31,420.11
2022.31,419.36,2022.33,419.81
2022.31,420.21,2022.35,419.64
2022.31,421.14,2022.36,421.36
2022.32,419.42,2022.38,420.55
2022.33,419.29,2022.4,421.34
2022.33,419.91,2022.42,421.18
2022.33,420.34,2022.44,420.9
2022.34,420.11,2022.46,420.45
2022.34,420,2022.48,420.16
2022.34,419.27,2022.5,419.89
2022.34,418.94,2022.52,418.92
2022.35,419.06,2022.54,418.47
2022.35,419.39,2022.56,418.02
2022.35,419.89,2022.58,417.64
2022.35,420.95,2022.59,417.42
2022.36,421.38,2022.61,416.84
2022.36,421.57,2022.63,416.24
2022.36,421.69,2022.65,416.11
2022.37,421.49,2022.67,415.74
2022.37,421.36,2022.69,415.85
2022.37,421.41,2022.71,415.75
2022.37,420.63,2022.73,414.82
2022.38,419.55,2022.75,415.12
2022.38,420.44,2022.77,414.85
2022.38,420.1,2022.79,415.31
2022.38,420.1,2022.81,415.6
2022.39,421.01,2022.82,416.07
2022.39,421.19,2022.84,416.3
2022.39,421.48,2022.86,416.8
2022.4,421.2,NaN,NaN
2022.4,421.14,NaN,NaN
2022.4,421.54,NaN,NaN
2022.4,421.43,NaN,NaN
2022.41,421.3,NaN,NaN
2022.41,421.26,NaN,NaN
2022.41,421.48,NaN,NaN
2022.42,421.47,NaN,NaN
2022.42,421.09,NaN,NaN
2022.42,421.13,NaN,NaN
2022.43,421.19,NaN,NaN
2022.43,421.2,NaN,NaN
2022.43,421.03,NaN,NaN
2022.43,421.09,NaN,NaN
2022.44,420.83,NaN,NaN
2022.44,420.85,NaN,NaN
2022.44,420.75,NaN,NaN
2022.45,420.71,NaN,NaN
2022.45,420.89,NaN,NaN
2022.45,421.2,NaN,NaN
2022.45,419.88,NaN,NaN
2022.46,420.3,NaN,NaN
2022.46,420.48,NaN,NaN
2022.46,420.91,NaN,NaN
2022.46,420.66,NaN,NaN
2022.47,420.42,NaN,NaN
2022.47,420.5,NaN,NaN
2022.47,420.47,NaN,NaN
2022.48,420.52,NaN,NaN
2022.48,420.46,NaN,NaN
2022.48,419.84,NaN,NaN
2022.48,419.78,NaN,NaN
2022.49,419.85,NaN,NaN
2022.49,420.18,NaN,NaN
2022.49,419.69,NaN,NaN
2022.49,420.2,NaN,NaN
2022.5,420.23,NaN,NaN
2022.5,420.13,NaN,NaN
2022.5,419.28,NaN,NaN
2022.51,419.82,NaN,NaN
2022.51,419.21,NaN,NaN
2022.51,419.2,NaN,NaN
2022.52,418.82,NaN,NaN
2022.52,418.82,NaN,NaN
2022.52,418.69,NaN,NaN
2022.52,418.79,NaN,NaN
2022.53,418.93,NaN,NaN
2022.53,418.73,NaN,NaN
2022.53,418.75,NaN,NaN
2022.54,418.98,NaN,NaN
2022.54,417.91,NaN,NaN
2022.54,418.67,NaN,NaN
2022.54,418.31,NaN,NaN
2022.55,417.95,NaN,NaN
2022.55,417.57,NaN,NaN
2022.55,417.83,NaN,NaN
2022.56,418.1,NaN,NaN
2022.56,418.28,NaN,NaN
2022.57,418.32,NaN,NaN
2022.57,418.03,NaN,NaN
2022.57,416.96,NaN,NaN
2022.58,416.95,NaN,NaN
2022.58,417.79,NaN,NaN
2022.58,418.07,NaN,NaN
2022.58,418.02,NaN,NaN
2022.59,417.4,NaN,NaN
2022.59,418.15,NaN,NaN
2022.59,417.46,NaN,NaN
2022.6,417.6,NaN,NaN
2022.6,417.62,NaN,NaN
2022.6,416.79,NaN,NaN
2022.6,416.93,NaN,NaN
2022.61,416.97,NaN,NaN
2022.61,416.89,NaN,NaN
2022.61,416.36,NaN,NaN
2022.62,416.72,NaN,NaN
2022.62,417.14,NaN,NaN
2022.62,416.55,NaN,NaN
2022.62,417.25,NaN,NaN
2022.63,416.43,NaN,NaN
2022.63,415.92,NaN,NaN
2022.64,416.06,NaN,NaN
2022.64,416.55,NaN,NaN
2022.65,416.25,NaN,NaN
2022.65,416.3,NaN,NaN
2022.65,416.24,NaN,NaN
2022.65,415.81,NaN,NaN
2022.66,415.94,NaN,NaN
2022.66,416.1,NaN,NaN
2022.66,416.35,NaN,NaN
2022.67,416.35,NaN,NaN
2022.67,416.27,NaN,NaN
2022.67,414,NaN,NaN
2022.68,416.13,NaN,NaN
2022.68,415.25,NaN,NaN
2022.68,415.82,NaN,NaN
2022.68,415.67,NaN,NaN
2022.69,415.83,NaN,NaN
2022.69,415.96,NaN,NaN
2022.69,416.17,NaN,NaN
2022.7,415.64,NaN,NaN
2022.71,415.94,NaN,NaN
2022.71,415.51,NaN,NaN
2022.71,415.43,NaN,NaN
2022.71,415.74,NaN,NaN
2022.72,415.89,NaN,NaN
2022.72,415.97,NaN,NaN
2022.72,415.14,NaN,NaN
2022.72,414.33,NaN,NaN
2022.73,414.43,NaN,NaN
2022.73,415.35,NaN,NaN
2022.74,414.75,NaN,NaN
2022.74,414.93,NaN,NaN
2022.74,415.17,NaN,NaN
2022.74,415.37,NaN,NaN
2022.75,415.34,NaN,NaN
2022.75,415.53,NaN,NaN
2022.75,415.19,NaN,NaN
2022.75,414.66,NaN,NaN
2022.76,414.58,NaN,NaN
2022.76,414.57,NaN,NaN
2022.76,414.63,NaN,NaN
2022.77,415,NaN,NaN
2022.77,414.95,NaN,NaN
2022.77,414.94,NaN,NaN
2022.77,414.85,NaN,NaN
2022.78,415,NaN,NaN
2022.78,415,NaN,NaN
2022.78,415.13,NaN,NaN
2022.78,415.25,NaN,NaN
2022.79,415.55,NaN,NaN
2022.79,415.56,NaN,NaN
2022.79,415.28,NaN,NaN
2022.8,415.37,NaN,NaN
2022.8,415.42,NaN,NaN
2022.8,415.62,NaN,NaN
2022.8,415.68,NaN,NaN
2022.81,415.65,NaN,NaN
2022.81,415.67,NaN,NaN
2022.81,415.82,NaN,NaN
2022.82,415.33,NaN,NaN
2022.82,415.96,NaN,NaN
2022.82,416.68,NaN,NaN
2022.82,415.98,NaN,NaN
2022.83,415.84,NaN,NaN
2022.83,416.31,NaN,NaN
2022.83,415.84,NaN,NaN
2022.83,415.89,NaN,NaN
2022.84,416.06,NaN,NaN
2022.84,416.23,NaN,NaN
2022.84,416.28,NaN,NaN
2022.85,416.43,NaN,NaN
2022.85,416.39,NaN,NaN
2022.85,416.32,NaN,NaN
2022.85,416.38,NaN,NaN
2022.86,416.23,NaN,NaN
2022.86,416.54,NaN,NaN
2022.86,416.97,NaN,NaN
2022.87,416.83,NaN,NaN
2022.87,417.52,NaN,NaN
2022.87,416.73,NaN,NaN
2022.88,416.78,NaN,NaN
